5404;Vienna;Belgium;935891;2,872
5405;Baku;Burkina;842864;252,502
5407;Prague;Bhutan;969232;190,987
5408;Hanga Roa;Benin;669450;589,093
5410;Sucre;Brazil;867380;3,375
5411;La Paz;Brunei;520391;545,606
5413;Hanga Roa;Cape Verde;920656;241,725
5414;New Delhi;Central African Rep;699593;539,386
5419;Hanga Roa;Belize;758809;53,863
5420;Vienna;Bhutan;841858;719,663
5425;Vienna;Cameroon;732522;111,22
5428;Moroni;Brazil;601069;110,976
5432;Ouagadougou;Barbados;508970;563,594
5433;New Delhi;Bolivia;955304;213,975
5436;West Island;Cambodia;629520;158,227
5437;Ottawa;Burundi;567728;88,539
5439;Ottawa;Bahrain;873548;206,441
5440;Baku;Bulgaria;538257;18,165
5443;Copenhagen;Botswana;961987;158,063
5444;Manama;Cameroon;864311;187,377
5445;Conakry;Bangladesh;842460;119,607
5447;Papeete;Belize;960543;432,717
5448;Ottawa;Botswana;986895;50,887
5449;Vienna;Bangladesh;562874;887,959
5455;Hanga Roa;Cameroon;592270;98,821
5456;Papeete;Brazil;883551;175,997
5457;La Paz;Brazil;977982;888,606
5458;Jerusalem;Belgium;659695;166,226
5459;Sofia;Botswana;926094;273,949
5460;Moroni;Canada;997046;243,039
5461;Ottawa;Bulgaria;831844;234,525
5462;Ouagadougou;Belgium;705588;370,779
5463;Tbilisi;Belgium;717233;129,783
5466;Sucre;Cape Verde;828653;734,246
5469;Papeete;Botswana;665744;615,794
5472;Prague;Brazil;694793;4,389
5473;West Island;Bhutan;741837;110,558
5474;Brasília;Cambodia;969907;209,924
5475;Copenhagen;Belarus;681604;63,505
5478;La Paz;Belarus;538266;207,282
5484;Jerusalem;Bahrain;841909;115,545
5485;Manama;Belize;628645;427,003
5487;Tbilisi;Cambodia;597273;34,437
5488;Copenhagen;Bhutan;507627;392,023
5490;Copenhagen;Cameroon;818198;37,543
5491;Sofia;Cape Verde;959579;41,975
5494;Copenhagen;Cameroon;988835;65,946
5497;Helsinki;Central African Rep;788940;941,614
5500;Copenhagen;Brunei;562380;430,565
5503;Manama;Barbados;960715;27,594
5505;Papeete;Botswana;954310;176,686
5506;Asmara;Belize;862730;257,261
5511;Helsinki;Benin;736346;584,177
5513;Prague;Bulgaria;703643;174,29
5515;Moroni;Bosnia Herzegovina;784778;372,579
5516;Ouagadougou;Bosnia Herzegovina;795449;121,403
5518;Ouagadougou;Brunei;715093;905,999
5519;Vienna;Benin;795768;496,548
5523;Papeete;Bangladesh;918405;209,907
5524;Sofia;Belgium;824413;234,537
5526;Sucre;Bulgaria;964633;40,711
5527;Asmara;Benin;830028;176,893
5529;Conakry;Botswana;600745;66,36
5530;Jerusalem;Bolivia;577583;217,451
5531;Moroni;Canada;866900;128,04
5532;Copenhagen;Brunei;941319;8,884
5534;Moroni;Belize;694419;14,447
5536;Papeete;Bolivia;715257;147,905
5538;Papeete;Bolivia;665073;78,686
5542;West Island;Bulgaria;847493;247,704
5546;Conakry;Central African Rep;712134;250,668
5552;Baku;Bosnia Herzegovina;905320;19,818
5554;Baku;Canada;675401;70,579
5555;Helsinki;Belarus;534125;161,727
5556;Moroni;Belarus;790857;89,507
5560;La Paz;Belarus;722390;682,162
5561;Moroni;Brunei;567838;24,634
5563;New Delhi;Bulgaria;619150;432,388
5564;Prague;Botswana;885343;23,178
5565;Brasília;Brunei;848444;98,658
5567;Ouagadougou;Bosnia Herzegovina;981432;350,923
5571;Helsinki;Belize;679807;137,544
5575;La Paz;Belarus;556917;24,743
5576;Prague;Belize;987262;387,358
5578;Vienna;Cambodia;723875;803,657
5579;Sofia;Central African Rep;649348;67,244
5582;Prague;Burundi;516449;99,671
5583;Hanga Roa;Burundi;502050;17,019
5586;La Paz;Botswana;673401;36,267
5587;Vienna;Belize;726835;118,908
5588;Manama;Belarus;608644;170,258
5589;Sofia;Belize;618116;223,532
5591;Manama;Bolivia;505358;99,747
5594;Ottawa;Bahrain;508462;83,638
5597;Papeete;Bangladesh;870546;64,727
5598;Hanga Roa;Burundi;987354;633,543
5600;Brasília;Cameroon;929224;71,679
5605;Hanga Roa;Bahrain;649851;244,199
5608;Tbilisi;Burundi;986785;40,012
5611;Baku;Bulgaria;504526;132,724
5612;Prague;Benin;992474;110,927
5615;Sucre;Belgium;714153;180,874
5619;Moroni;Burundi;794805;545,631
5620;Helsinki;Belgium;720071;8,289
5621;Sucre;Bangladesh;569238;16,062
5624;Sucre;Canada;499400;31,59
5626;West Island;Bolivia;824919;568,883
5628;Hanga Roa;Burkina;668939;601,385
5630;Hanga Roa;Bolivia;691630;20,008
5631;Conakry;Burundi;783377;39,877
5634;Vienna;Brazil;720635;38,916
5635;Moroni;Belgium;788341;87,202
5636;Canberra;Bahrain;524647;41,728
5637;Vienna;Burkina;774910;297,278
5642;Hanga Roa;Cape Verde;692512;48,987
5643;Baku;Bangladesh;962003;440,677
5646;Conakry;Cameroon;645391;6,928
5647;Asmara;Brunei;546719;258,085
5648;Sofia;Belgium;905908;114,624
5650;Jerusalem;Burkina;506659;336,886
5651;Copenhagen;Belarus;822098;104,43
5652;Asmara;Belize;997346;719,236
5653;Tbilisi;Belize;935523;90,252
5655;Prague;Bolivia;662990;142,485
5660;Vienna;Botswana;857593;33,393
5661;Ottawa;Bosnia Herzegovina;986964;467,204
5664;West Island;Belize;711581;60,669
5665;Papeete;Belize;844825;52,566
5668;Helsinki;Bhutan;529419;44,626
5670;La Paz;Barbados;613284;679,688
5678;Brasília;Bosnia Herzegovina;731873;282,383
5680;Hanga Roa;Cameroon;796430;427,36
5681;Ottawa;Burundi;812449;592,42
5683;La Paz;Benin;580655;247,592
5685;Sofia;Bangladesh;905234;159,446
5686;New Delhi;Bulgaria;837566;150,437
5687;Hanga Roa;Barbados;543271;361,114
5688;Moroni;Cameroon;737417;101,546
5689;Jerusalem;Cape Verde;498069;219,269
5690;Tbilisi;Bulgaria;497391;190,741
5691;Tbilisi;Bhutan;768242;67,54
5692;Ouagadougou;Cameroon;617586;817,149
5694;Manama;Burundi;601995;214,89
5697;La Paz;Barbados;627420;271,23
5699;Asmara;Belgium;822536;36,08
5700;Moroni;Cameroon;666504;81,306
5703;Papeete;Brazil;770769;603,572
5704;La Paz;Cameroon;648342;223,22
5705;Tbilisi;Brazil;839119;51,804
5706;Brasília;Benin;984664;368,903
5707;Prague;Canada;839622;564,012
5710;Manama;Bosnia Herzegovina;868780;577,477
5713;Ottawa;Bangladesh;861868;252,26
5715;Ouagadougou;Brazil;603465;240,817
5716;Helsinki;Belarus;903890;3,876
5721;Ottawa;Benin;770885;121,025
5723;Ottawa;Benin;949985;11,014
5725;Ottawa;Bolivia;807429;342,681
5726;Moroni;Benin;703208;423,216
5731;Ottawa;Canada;812710;647,051
5732;Canberra;Botswana;949018;815,88
5738;Hanga Roa;Canada;499421;532,99
5740;Conakry;Benin;991916;62,568
5741;Hanga Roa;Burundi;765833;123,457
5743;Vienna;Bolivia;971075;44,71
5744;Asmara;Cambodia;725752;145,319
5749;Vienna;Brunei;889340;7,578
5751;Baku;Brunei;614389;58,89
5752;Vienna;Botswana;940243;527,778
5757;Conakry;Bhutan;549939;77,259
5760;Asmara;Brazil;518555;394,048
5762;Hanga Roa;Barbados;541427;890,903
5763;Ouagadougou;Belgium;655928;489,9
5766;Conakry;Belarus;729051;31,34
5770;Baku;Cambodia;545158;7,291
5774;La Paz;Cambodia;866648;53,302
5775;Asmara;Bolivia;950265;93,83
5776;Papeete;Brunei;694887;35,42
5777;Baku;Brunei;635206;741,916
5778;West Island;Canada;770411;793,887
5779;Canberra;Belgium;531414;40,795
5780;Copenhagen;Bhutan;895296;175,013
5783;Sucre;Brazil;629036;197,967
5784;Conakry;Burundi;519756;405,662
5785;Ouagadougou;Bahrain;911253;112,897
5786;Moroni;Canada;906348;426,62
5788;Sucre;Belgium;936193;170,432
5790;West Island;Brazil;706459;38,142
5793;Copenhagen;Bhutan;615967;34,724
5794;Moroni;Bhutan;544164;2,103
5795;Asmara;Cambodia;931834;131,323
5796;New Delhi;Cambodia;972255;607,633
5799;Sucre;Bangladesh;608554;477,337
5801;Manama;Bahrain;621392;267,232
5804;West Island;Belize;813929;394,94
5807;Baku;Bulgaria;584433;448,436
5811;Copenhagen;Central African Rep;710391;411,91
5812;Sucre;Brunei;942329;712,121
5814;Conakry;Bosnia Herzegovina;782922;9,534
5822;Asmara;Bulgaria;851039;275,071
5826;Sofia;Brunei;628706;19,442
5828;Canberra;Bulgaria;695605;31,874
5829;Moroni;Barbados;832153;87,641
5830;Manama;Bosnia Herzegovina;985904;826,317
5831;Tbilisi;Burundi;681914;36,202
5833;Baku;Bahrain;702470;135,445
5835;Sucre;Brazil;960552;118,924
5837;Conakry;Brunei;705394;75,92
5838;Sofia;Burundi;842093;294,238
5839;Manama;Bosnia Herzegovina;603164;30,529
5840;West Island;Bolivia;680591;145,065
5845;Sucre;Barbados;646380;55,08
5846;Helsinki;Cape Verde;772073;216,536
5848;Papeete;Barbados;557077;544,348
5849;Moroni;Botswana;728543;200,525
5851;Sucre;Cape Verde;829106;298,105
5853;Ouagadougou;Bahrain;961939;289,581
5855;Ouagadougou;Burundi;902503;23,444
5857;Sofia;Canada;609782;378,536
5861;Sofia;Benin;788164;219,379
5862;Ottawa;Bahrain;974596;80,782
5863;Hanga Roa;Belgium;775451;304,056
5867;Baku;Bahrain;677484;181,635
5868;Canberra;Barbados;676149;61,829
5869;Ottawa;Bahrain;798070;455,805
5870;Baku;Central African Rep;536739;132,587
5871;Baku;Belgium;651640;30,51
5872;Sucre;Belgium;843005;26,015
5873;Asmara;Burundi;738974;121,281
5874;Copenhagen;Brazil;518513;464,248
5875;Ouagadougou;Burundi;917848;580,284
5878;Conakry;Bhutan;529016;25,258
5879;Papeete;Belize;629613;368,809
5881;Prague;Bosnia Herzegovina;762227;269,795
5883;Conakry;Cameroon;547142;233,403
5884;Moroni;Bhutan;642916;98,046
5887;Conakry;Benin;850284;58,757
5891;Sofia;Bulgaria;631614;215,499
5893;Brasília;Belgium;913318;172,676
5898;La Paz;Burkina;556620;363,724
5903;Conakry;Botswana;864674;225,447
5904;Moroni;Barbados;681049;880,163
5905;Tbilisi;Bolivia;718964;114,437
5906;Manama;Canada;662198;198,554
5907;Copenhagen;Belarus;699975;401,443
5908;New Delhi;Bosnia Herzegovina;695801;384,594
5909;New Delhi;Bosnia Herzegovina;920887;618,916
5910;Papeete;Bangladesh;674882;64,387
5911;Sucre;Burkina;571664;197,933
5912;Copenhagen;Burundi;893572;73,233
5913;Manama;Bulgaria;569625;50,316
5916;Ottawa;Botswana;923869;296,032
5918;Conakry;Brunei;869850;39,028
5919;Sucre;Brazil;584206;598,024
5920;Brasília;Canada;580182;33,641
5921;Canberra;Burundi;649084;0,178
5922;Papeete;Bosnia Herzegovina;584929;668,649
5926;Moroni;Cameroon;518300;138,662
5930;Ouagadougou;Benin;950854;156,628
5932;Baku;Burkina;756485;465,36
5934;Sucre;Brazil;706177;37,722
5935;Ouagadougou;Bangladesh;664521;762,982
5936;Baku;Canada;570934;710,215
5938;Helsinki;Brunei;874319;230,814
5940;Prague;Brunei;977811;140,043
5941;Tbilisi;Brunei;774520;450,536
5943;La Paz;Barbados;864956;9,94
5946;Copenhagen;Brunei;818578;133,842
5951;Jerusalem;Brazil;687366;98,062
5952;Manama;Brazil;952195;356,057
5953;Brasília;Benin;680376;109,198
5954;Sofia;Burundi;751445;50,073
5958;Jerusalem;Belgium;762091;741,984
5959;Baku;Belarus;956189;0
5960;Brasília;Brunei;822479;456,3
5965;Manama;Central African Rep;794085;156,961
5967;Helsinki;Brunei;572835;229,835
5970;Papeete;Cape Verde;575941;395,509
5971;La Paz;Belgium;626998;186,723
5973;Moroni;Belarus;545656;81,54
5976;Brasília;Canada;654283;209,672
5982;Hanga Roa;Burundi;882354;194,306
5983;New Delhi;Burundi;767411;577,437
5985;Sucre;Botswana;892023;432,041
5987;New Delhi;Cambodia;596348;312,272
5989;Helsinki;Bangladesh;601969;41,247
5991;Hanga Roa;Bangladesh;521175;310,085
5992;Moroni;Cambodia;713929;296,003
5996;Baku;Cape Verde;807755;50,448
5999;Sofia;Brazil;805037;312,425
6001;La Paz;Bulgaria;566381;186,389
6002;Sucre;Canada;723072;357,798
6005;Conakry;Bahrain;530912;339,418
6006;Vienna;Burkina;695471;70,544
6008;New Delhi;Botswana;747175;90,992
6010;Ouagadougou;Bahrain;533162;260,215
6012;La Paz;Barbados;867462;376,485
6013;Moroni;Belarus;561272;101,721
6014;Tbilisi;Canada;609981;24,183
6018;Ottawa;Bolivia;851256;284,625
6019;Papeete;Brunei;851496;717,498
6022;Prague;Brunei;864494;131,189
6023;Hanga Roa;Cameroon;789794;313,884
6024;Sofia;Central African Rep;943856;20,258
6028;Prague;Cape Verde;819701;510,82
6032;West Island;Belgium;676380;112,31
6037;Manama;Brunei;867896;56,266
6038;Brasília;Bahrain;654911;121,355
6039;Ouagadougou;Belgium;698047;625,213
6041;Prague;Bhutan;872624;41,775
6045;Brasília;Burundi;497523;28,004
6046;Sucre;Bosnia Herzegovina;498868;203,158
6047;Hanga Roa;Canada;659105;554,685
6050;Sucre;Bahrain;901575;5,623
6051;Manama;Bangladesh;769599;386,828
6052;Papeete;Cameroon;807159;152,469
6053;La Paz;Benin;832995;1,517
6056;Ouagadougou;Burkina;921783;122,433
6058;Copenhagen;Barbados;869807;217,355
6061;Hanga Roa;Brazil;883061;100,557
6062;Jerusalem;Cameroon;613834;61,455
6071;Ouagadougou;Bahrain;506473;229,396
6072;Jerusalem;Benin;843625;57,416
6074;Ouagadougou;Cameroon;703941;15,928
6077;Canberra;Cape Verde;578220;91,999
6081;La Paz;Cape Verde;801684;24,911
6083;West Island;Belarus;697320;94,866
6086;La Paz;Belize;516998;205,978
6087;Tbilisi;Belgium;707702;361,21
6090;Manama;Barbados;781040;229,494
6091;Helsinki;Barbados;928868;8,869
6095;Tbilisi;Bangladesh;957659;842,382
6096;Moroni;Belarus;510799;340,155
6098;Asmara;Belize;672633;261,167
6101;Asmara;Bangladesh;938972;193,305
6105;Canberra;Cambodia;631590;93,078
6106;Helsinki;Bulgaria;632263;127,025
6108;Canberra;Brazil;908138;1,078
6109;Prague;Belize;575629;609,422
6112;New Delhi;Bosnia Herzegovina;740173;33,652
6113;Canberra;Botswana;884965;189,581
6114;Canberra;Canada;669213;203,095
6116;Papeete;Belgium;946643;235,905
6117;Baku;Bhutan;999876;29,039
6121;Papeete;Central African Rep;955479;747,083
6125;Asmara;Brazil;720028;23,576
6129;Baku;Canada;855580;219,985
6132;La Paz;Belgium;585740;755,176
6134;Tbilisi;Bhutan;977143;25,36
6136;Papeete;Burkina;824606;120,407
6138;Brasília;Burkina;763256;230,836
6140;Vienna;Bosnia Herzegovina;512259;106,726
6142;Canberra;Cambodia;536894;9,197
6144;La Paz;Canada;900075;238,881
6145;Manama;Brunei;655034;258,043
6147;Ouagadougou;Belarus;563156;196,409
6148;Sucre;Central African Rep;849413;268,101
6149;Moroni;Belarus;734009;0,629
6151;Sucre;Brazil;802756;233,98
6152;Vienna;Burundi;779928;357,012
6154;Ouagadougou;Cameroon;746760;32,407
6156;Canberra;Canada;650078;47,286
6158;Tbilisi;Bhutan;638633;86,653
6160;Canberra;Bahrain;949995;53,66
6161;Hanga Roa;Bulgaria;506695;483,34
6162;Manama;Bangladesh;706757;24,667
6163;Sucre;Bangladesh;619298;135,164
6164;Ouagadougou;Bangladesh;621079;64,175
6166;Manama;Burkina;741382;86,333
6167;Jerusalem;Cape Verde;580216;239,629
6168;Ottawa;Burundi;686158;753,479
6169;Papeete;Burkina;536246;215,653
6173;West Island;Benin;599986;76,63
6175;Hanga Roa;Bhutan;762953;267,003
6177;Prague;Brazil;689610;440,893
6178;Prague;Burundi;597195;103,593
6181;Conakry;Benin;572555;741,451
6183;Papeete;Belize;543670;6,359
6185;Prague;Canada;628742;60,589
6188;La Paz;Central African Rep;879644;158,741
6189;Conakry;Bhutan;924282;63,859
6191;Papeete;Central African Rep;818163;41,302
6193;Asmara;Belize;883082;147,29
6194;Sofia;Belarus;769473;466,256
6197;Tbilisi;Bolivia;935706;0,804
6198;Brasília;Brunei;866692;174,013
6201;Hanga Roa;Bhutan;765863;380,362
6202;Canberra;Botswana;653904;442,757
6204;Sofia;Benin;868450;680,029
6206;Sucre;Brazil;818599;93,734
6210;Sofia;Bulgaria;888307;120,354
6216;Papeete;Canada;555437;123,798
6222;Baku;Benin;623239;474,398
6224;Tbilisi;Bosnia Herzegovina;620158;122,754
6231;Hanga Roa;Benin;659829;12,124
6232;La Paz;Central African Rep;852075;30,218
6235;Ottawa;Belarus;691590;392,382
6237;Brasília;Bosnia Herzegovina;533175;210,927
6239;Vienna;Brunei;655809;332,305
6240;Moroni;Botswana;529020;18,195
6241;Sucre;Bahrain;511685;202,351
6242;West Island;Brunei;885293;333,416
6244;Conakry;Burkina;817765;34,227
6246;Tbilisi;Botswana;812559;394,153
6247;Brasília;Bhutan;728581;296,211
6248;Brasília;Cape Verde;676882;299,455
6249;Jerusalem;Belgium;713812;492,31
6250;Ouagadougou;Benin;801715;69,722
6251;Papeete;Bulgaria;970365;175,699
6252;Vienna;Brunei;512892;105,08
6254;Canberra;Central African Rep;729868;139,977
6257;Moroni;Burundi;669873;175,308
6264;La Paz;Barbados;583317;226,382
6265;Hanga Roa;Burundi;537082;610,577
6266;Prague;Bulgaria;535918;692,236
6267;Papeete;Belize;790801;26,506
6268;Jerusalem;Belgium;980188;162,848
6269;West Island;Bangladesh;830615;283,632
6271;Canberra;Barbados;854206;819,43
6272;Hanga Roa;Bahrain;670557;905,303
6273;Manama;Bulgaria;562397;40,592
6274;Sofia;Benin;974622;225,537
6278;Hanga Roa;Bolivia;804583;28,364
6282;Conakry;Cape Verde;946449;210,891
6283;Helsinki;Cameroon;721700;629,444
6284;Conakry;Belgium;520958;240,518
6285;Jerusalem;Botswana;771923;109,235
6286;Ottawa;Barbados;774218;253,537
6287;Canberra;Brazil;974345;384,45
6291;Copenhagen;Bahrain;816494;441,616
6292;Helsinki;Bulgaria;982633;58,399
6296;Moroni;Botswana;844180;617,024
6299;Baku;Belgium;999673;26,325
6300;Prague;Barbados;674562;125,291
6308;Vienna;Brazil;550248;70,247
6310;Brasília;Cape Verde;609131;162,099
6312;Prague;Belarus;534101;132,321
6313;Asmara;Cambodia;971012;656,579
6314;West Island;Bulgaria;718117;448,506
6315;Sofia;Bosnia Herzegovina;592277;0,814
6316;Canberra;Brunei;551182;611,385
6317;Prague;Bhutan;573033;529,194
6318;Sofia;Burkina;674016;21,072
6319;Conakry;Bahrain;911723;133,227
6321;Hanga Roa;Belgium;817838;904,369
6322;Baku;Bosnia Herzegovina;671635;319,078
6323;Jerusalem;Brunei;609179;621,877
6325;Helsinki;Central African Rep;875805;506,839
6328;Sofia;Brazil;655931;425,501
6330;Brasília;Bolivia;934870;66,008
6331;La Paz;Botswana;648209;548,754
6333;Prague;Belarus;683538;99,155
6336;Asmara;Cambodia;698240;253,738
6337;New Delhi;Brunei;628671;305,976
6338;Vienna;Canada;523947;313,877
6341;Vienna;Benin;980246;109,11
6342;Asmara;Bosnia Herzegovina;643979;386,676
6344;New Delhi;Botswana;795000;17,294
6346;Sofia;Belarus;692733;92,774
6347;Ouagadougou;Botswana;629995;22,602
6350;Ouagadougou;Barbados;505490;537,064
6351;Sucre;Brazil;722229;2,475
6353;Moroni;Cambodia;507168;404,003
6358;Tbilisi;Cambodia;592468;10,184
6361;Sofia;Canada;900255;264,841
6362;New Delhi;Bhutan;820587;465,309
6366;Vienna;Barbados;547412;431,774
6367;Copenhagen;Belgium;851265;14,911
6368;Sofia;Burundi;659728;314,257
6369;West Island;Central African Rep;965122;44,077
6370;Copenhagen;Central African Rep;916198;199,656
6375;Manama;Bahrain;658556;207,734
6376;Hanga Roa;Bosnia Herzegovina;988154;19,161
6377;Vienna;Belgium;657531;199,271
6379;Helsinki;Botswana;876198;70,07
6380;Hanga Roa;Cape Verde;892755;79,583
6383;West Island;Brunei;705187;326,641
6385;Ouagadougou;Cameroon;686410;66,474
6386;Hanga Roa;Barbados;555965;56,933
6387;Helsinki;Brazil;862867;367,661
6389;Ouagadougou;Cameroon;761883;73,35
6394;New Delhi;Burundi;826245;33,042
6396;Moroni;Bangladesh;960113;578,865
6397;Tbilisi;Central African Rep;891230;126,037
6398;Sofia;Bhutan;725228;392,397
6400;Manama;Bulgaria;969363;112,574
6401;Sofia;Central African Rep;802296;277,791
6402;Moroni;Bolivia;635261;378,652
6406;Helsinki;Brazil;933910;209,447
6415;Conakry;Bahrain;708940;56,141
6419;Vienna;Bangladesh;591149;472,675
6424;Hanga Roa;Bahrain;762100;132,338
6426;Papeete;Bolivia;954957;191,503
6428;Copenhagen;Bangladesh;741542;241,692
6430;Prague;Burundi;511253;23,779
6431;Ouagadougou;Cambodia;746303;363,416
6433;Ouagadougou;Burundi;798677;353,544
6434;Papeete;Belgium;857807;89,709
6436;La Paz;Bahrain;749589;66,609
6437;Canberra;Cape Verde;930600;22,511
6439;Sofia;Canada;711919;439,866
6440;Canberra;Cambodia;755754;465,777
6441;Sofia;Canada;709866;400,562
6443;Jerusalem;Brazil;519925;279,711
6445;Conakry;Burundi;873366;404,409
6446;Hanga Roa;Brunei;538117;39,686
6447;West Island;Belize;958977;54,63
6450;Papeete;Bolivia;782763;630,755
6457;La Paz;Cambodia;899220;27,739
6459;Baku;Bahrain;883586;91,501
6460;Sofia;Brunei;622303;4,592
6461;Sucre;Cape Verde;601963;341,111
6462;Ouagadougou;Bangladesh;585438;372,725
6463;Manama;Canada;966633;82,097
6469;Canberra;Botswana;645257;791,469
6470;Sucre;Bahrain;726107;473,486
6472;New Delhi;Cameroon;567203;193,673
6475;Prague;Bosnia Herzegovina;652410;288,586
6478;Jerusalem;Brazil;768645;587,634
6479;West Island;Bulgaria;961300;408,699
6480;Vienna;Bangladesh;641529;517,873
6482;Canberra;Cape Verde;820659;507,236
6483;Sofia;Brazil;531771;122,929
6484;Brasília;Botswana;884359;67,245
6485;Helsinki;Bahrain;582089;431,72
6486;New Delhi;Botswana;696484;9,902
6487;Baku;Central African Rep;536426;128,608
6488;Moroni;Canada;925078;67,143
6491;Prague;Belgium;819754;632,74
6492;Ottawa;Barbados;713474;159,969
6493;West Island;Belgium;803631;70,938
6495;Ottawa;Brunei;505635;31,593
6496;Jerusalem;Cape Verde;574994;103,078
6497;Tbilisi;Belarus;930851;26,924
6498;Conakry;Belarus;863209;386,982
6500;Papeete;Cape Verde;958484;53,037
6503;West Island;Brazil;583097;361,95
6504;Brasília;Benin;924566;60,205
6505;Manama;Belarus;772936;99,231
6508;New Delhi;Belarus;840292;10,879
6511;Moroni;Bahrain;875282;634,065
6512;Helsinki;Barbados;705484;367,782
6514;West Island;Bhutan;592660;43,453
6515;Manama;Bosnia Herzegovina;767151;6,707
6517;Hanga Roa;Benin;515336;438,523
6518;Canberra;Barbados;541711;3,066
6520;Tbilisi;Cambodia;857630;566,536
6522;Vienna;Belize;861375;109,54
6523;Papeete;Cameroon;841684;236,752
6524;Sucre;Cameroon;609705;551,316
6525;Ouagadougou;Cameroon;573225;594,05
6527;Ouagadougou;Bangladesh;723205;42,957
6530;Jerusalem;Brunei;748206;345,033
6534;Helsinki;Barbados;952990;23,186
6538;Sucre;Cameroon;990854;128,719
6540;Copenhagen;Cameroon;936022;492,61
6543;Sucre;Bangladesh;501023;34,376
6545;Conakry;Barbados;656910;661,507
6547;Brasília;Botswana;521017;796,456
6552;Helsinki;Central African Rep;677181;3,127
6554;Asmara;Brazil;504388;270,563
6555;Tbilisi;Bulgaria;761125;364,687
6556;Brasília;Cambodia;819844;336,925
6557;Canberra;Bahrain;822594;776,15
6558;Papeete;Bhutan;871829;15,205
6562;New Delhi;Burundi;740046;314,342
6566;Sofia;Benin;959918;256,939
6570;Brasília;Bhutan;936458;16,517
6571;Tbilisi;Cape Verde;753352;59,361
6572;Canberra;Central African Rep;764690;76,73
6573;Hanga Roa;Cambodia;787610;224,402
6575;Tbilisi;Brazil;678200;130,066
6577;Jerusalem;Bhutan;929419;174,881
6578;Jerusalem;Cape Verde;828016;761,795
6580;Brasília;Cameroon;662235;320,649
6583;West Island;Bulgaria;622563;805,38
6586;Prague;Bolivia;837220;205,675
6587;New Delhi;Canada;946946;302,505
6588;Hanga Roa;Cape Verde;846214;107,452
6589;Helsinki;Bulgaria;796312;176,656
6591;West Island;Bosnia Herzegovina;628497;430,537
6592;Vienna;Bangladesh;835139;115,302
6595;Ouagadougou;Central African Rep;678839;659,922
6596;Asmara;Bolivia;830121;142,835
6597;New Delhi;Barbados;895102;134,427
6599;Prague;Bangladesh;865734;148,427
6600;Brasília;Brazil;748697;758,404
6602;West Island;Burundi;746958;123,002
6603;Hanga Roa;Belize;675741;16,075
6604;Papeete;Brazil;830423;5,124
6607;Manama;Bulgaria;934731;120,8
6609;Helsinki;Botswana;870784;23,095
6610;Sofia;Bolivia;783589;183,177
6617;Tbilisi;Bhutan;696396;112,5
6622;Ottawa;Brazil;765740;410,066
6624;Jerusalem;Central African Rep;953973;2,634
6625;Prague;Belize;556107;154,859
6626;Ottawa;Belgium;809315;136,283
6627;West Island;Bulgaria;840444;160,544
6628;Papeete;Belize;932820;184,981
6632;Papeete;Botswana;928580;45,853
6634;Ottawa;Burkina;846593;294,721
6637;Brasília;Cambodia;918367;74,069
6640;Manama;Bulgaria;996274;34,251
6641;Ouagadougou;Benin;977323;3,406
6645;New Delhi;Belize;974648;335,858
6646;Ouagadougou;Canada;649491;29,817
6648;Jerusalem;Cambodia;688227;971,739
6651;Sofia;Brunei;638018;73,182
6653;Manama;Botswana;679022;77,691
6654;Baku;Brunei;586456;383,391
6656;Tbilisi;Bahrain;910150;53,379
6657;Brasília;Burkina;800926;85,155
6658;Hanga Roa;Belgium;704441;174,197
6659;Hanga Roa;Burundi;815762;292,927
6661;Copenhagen;Botswana;709242;55,784
6663;Manama;Bolivia;659212;224,645
6664;West Island;Burkina;556744;386,883
6666;New Delhi;Benin;715585;506,081
6668;Papeete;Central African Rep;739613;101,238
6671;Hanga Roa;Canada;672865;342,734
6672;Asmara;Bosnia Herzegovina;534227;938,39
6673;Conakry;Cambodia;739439;449,577
6674;La Paz;Bahrain;728868;94,926
6676;Canberra;Burkina;735130;862,014
6677;Tbilisi;Belgium;665527;54,72
6678;Moroni;Belgium;746758;340,744
6679;Sofia;Bosnia Herzegovina;798570;125,938
6680;Ouagadougou;Belarus;719482;401,652
6681;La Paz;Bhutan;894732;469,429
6682;Asmara;Botswana;717162;496,565
6683;Canberra;Burundi;535537;13,335
6684;Hanga Roa;Barbados;543846;79,504
6689;Canberra;Botswana;807934;727,577
6690;Copenhagen;Cape Verde;721268;34,979
6692;Jerusalem;Bahrain;558946;312,291
6699;Ottawa;Cambodia;741496;33,191
6702;Sucre;Bolivia;823712;270,561
6704;Vienna;Belize;950547;256,22
6706;Moroni;Belize;699596;409,85
6708;Hanga Roa;Belarus;777144;682,795
6710;Tbilisi;Burundi;945430;772,443
6711;Sofia;Belarus;709772;113,547
6717;Papeete;Benin;917767;215,005
6718;Sucre;Brazil;642987;287,826
6719;West Island;Burkina;742340;627,561
6721;Prague;Bolivia;576744;63,543
6723;Vienna;Burundi;829971;170,754
6724;Copenhagen;Cambodia;637204;517,578
6725;Asmara;Bulgaria;772938;524,304
6727;Moroni;Botswana;530261;649,514
6729;Sucre;Bosnia Herzegovina;742882;144,408
6731;La Paz;Cambodia;595222;37,792
6732;New Delhi;Bulgaria;726662;76,212
6740;Asmara;Bangladesh;556458;552,992
6744;Ottawa;Bolivia;984994;660,828
6745;Hanga Roa;Canada;543721;55,581
